run,type,module,name,attrname,attrvalue,value
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.RSU[*].appl.I2V_tho,0s,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.RSU[*].appl.I2V_EnableMultiChannel,false,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.V[*].appl.speed,22mps,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.V[*].appl.beacon_Interval,4s,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.V[*].appl.V2V_tho,0s,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.V[*].appl.V2V_Wait_Beacon,0.03s,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.V[*].appl.V2V_EnableMultiChannel,false,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.V[*].appl.V2V_Wait_CRL,0.1s,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.V[*].appl.MagicCarsRatio,0,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.V[*].appl.MagicReqTime,"intuniform(0,60)",
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.V[*].appl.CRLrecons,false,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.V[*].appl.CompromisedEnable,false,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.V[*].appl.CompromisedMsgSendTime,0s,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.CA[0].mobility.x,1100,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.CA[0].mobility.y,50,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.CA[0].mobility.z,0,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.RSU[0].mobility.x,2000,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.RSU[1].mobility.x,860,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.RSU[2].mobility.x,1360,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.RSU[3].mobility.x,1860,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.RSU[*].mobility.y,2000,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,Network.RSU[*].mobility.z,3,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,*.V[*].veinsmobility.x,0,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,*.V[*].veinsmobility.y,0,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,*.V[*].veinsmobility.z,0,
C2CEpidemic-0-20200623-00:10:42-5520,param,,,*.V[*].veinsmobility.setHostSpeed,false,
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].appl,Duplicate Messages,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].appl,Original Messages,,,20
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].appl,Plist Message,,,201
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].appl,Full CRL Recieved Time,,,68.50951140085
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.phy80211p,busyTime,,,0.16076628571435
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,ReceivedUnicastPackets,,,201
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,ReceivedBroadcasts,,,2268
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,SentPackets,,,523
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,SNIRLostPackets,,,6850
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,RXTXLostPackets,,,26
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,TotalLostPackets,,,6876
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,TimesIntoBackoff,,,572
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,SlotsBackoff,,,888
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].nic.mac1609_4,totalBusyTime,,,40.428523
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].veinsmobility,startTime,,,1
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].veinsmobility,totalTime,,,251
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].veinsmobility,stopTime,,,253
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].veinsmobility,minSpeed,,,4.1061966058897
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].veinsmobility,maxSpeed,,,13.999815066161
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].veinsmobility,totalDistance,,,3398.3983560101
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[0].veinsmobility,totalCO2Emission,,,569.2819316364
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].appl,Duplicate Messages,,,12
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].appl,Original Messages,,,20
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].appl,Plist Message,,,201
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].appl,Full CRL Recieved Time,,,98.4921273713
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.phy80211p,busyTime,,,0.15403965079371
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,ReceivedUnicastPackets,,,200
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,ReceivedBroadcasts,,,2502
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,SentPackets,,,1699
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,SNIRLostPackets,,,6059
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,RXTXLostPackets,,,49
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,TotalLostPackets,,,6108
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,TimesIntoBackoff,,,1714
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,SlotsBackoff,,,2622
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].nic.mac1609_4,totalBusyTime,,,42.361235
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].veinsmobility,startTime,,,4
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].veinsmobility,totalTime,,,251
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].veinsmobility,stopTime,,,256
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].veinsmobility,minSpeed,,,4.0332649588119
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].veinsmobility,maxSpeed,,,13.99953793895
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].veinsmobility,totalDistance,,,3395.2521572909
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[1].veinsmobility,totalCO2Emission,,,559.88617340763
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].appl,Duplicate Messages,,,12
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].appl,Original Messages,,,20
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].appl,Plist Message,,,179
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].appl,Full CRL Recieved Time,,,98.492127251915
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.phy80211p,busyTime,,,0.16361806349213
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,ReceivedUnicastPackets,,,179
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,ReceivedBroadcasts,,,2720
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,SentPackets,,,1326
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,SNIRLostPackets,,,6048
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,RXTXLostPackets,,,57
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,TotalLostPackets,,,6105
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,TimesIntoBackoff,,,1346
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,SlotsBackoff,,,2014
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].nic.mac1609_4,totalBusyTime,,,43.48755
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].veinsmobility,startTime,,,7
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].veinsmobility,totalTime,,,251
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].veinsmobility,stopTime,,,259
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].veinsmobility,minSpeed,,,3.930963162637
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].veinsmobility,maxSpeed,,,13.999956833255
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].veinsmobility,totalDistance,,,3396.6418378074
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[2].veinsmobility,totalCO2Emission,,,560.47776315999
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].appl,Duplicate Messages,,,12
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].appl,Original Messages,,,20
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].appl,Plist Message,,,105
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].appl,Full CRL Recieved Time,,,98.492127139084
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.phy80211p,busyTime,,,0.17869888888896
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,ReceivedUnicastPackets,,,105
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,ReceivedBroadcasts,,,2944
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,SentPackets,,,947
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,SNIRLostPackets,,,6799
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,RXTXLostPackets,,,105
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,TotalLostPackets,,,6904
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,TimesIntoBackoff,,,960
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,SlotsBackoff,,,1458
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].nic.mac1609_4,totalBusyTime,,,45.863115
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].veinsmobility,startTime,,,10
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].veinsmobility,totalTime,,,251
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].veinsmobility,stopTime,,,262
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].veinsmobility,minSpeed,,,4.0076977833542
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].veinsmobility,maxSpeed,,,13.999869057706
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].veinsmobility,totalDistance,,,3396.8379006329
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[3].veinsmobility,totalCO2Emission,,,563.70815367544
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].appl,Duplicate Messages,,,12
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].appl,Original Messages,,,20
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].appl,Plist Message,,,168
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].appl,Full CRL Recieved Time,,,98.492127074602
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.phy80211p,busyTime,,,0.18788883720938
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,ReceivedUnicastPackets,,,168
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,ReceivedBroadcasts,,,3237
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,SentPackets,,,951
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,SNIRLostPackets,,,7684
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,RXTXLostPackets,,,97
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,TotalLostPackets,,,7781
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,TimesIntoBackoff,,,1076
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,SlotsBackoff,,,1538
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].nic.mac1609_4,totalBusyTime,,,48.986263
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].veinsmobility,startTime,,,13
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].veinsmobility,totalTime,,,257
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].veinsmobility,stopTime,,,271
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].veinsmobility,minSpeed,,,4.1202440707026
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].veinsmobility,maxSpeed,,,13.999806407762
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].veinsmobility,totalDistance,,,3395.027339265
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[4].veinsmobility,totalCO2Emission,,,562.99043882825
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].appl,Duplicate Messages,,,14
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].appl,Original Messages,,,20
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].appl,Plist Message,,,159
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].appl,Full CRL Recieved Time,,,98.508060128454
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.phy80211p,busyTime,,,0.1923347859923
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,ReceivedUnicastPackets,,,159
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,ReceivedBroadcasts,,,3272
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,SentPackets,,,921
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,SNIRLostPackets,,,7915
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,RXTXLostPackets,,,65
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,TotalLostPackets,,,7980
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,TimesIntoBackoff,,,982
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,SlotsBackoff,,,1463
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].nic.mac1609_4,totalBusyTime,,,49.967841002388
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].veinsmobility,startTime,,,16
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].veinsmobility,totalTime,,,256
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].veinsmobility,stopTime,,,273
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].veinsmobility,minSpeed,,,4.11254450365
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].veinsmobility,maxSpeed,,,13.998108282317
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].veinsmobility,totalDistance,,,3397.8848373625
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[5].veinsmobility,totalCO2Emission,,,564.84977961516
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].appl,Duplicate Messages,,,11
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].appl,Original Messages,,,20
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].appl,Plist Message,,,342
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].appl,Full CRL Recieved Time,,,128.48407485301
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.phy80211p,busyTime,,,0.20207421875009
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,ReceivedUnicastPackets,,,342
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,ReceivedBroadcasts,,,3332
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,SentPackets,,,600
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,SNIRLostPackets,,,8466
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,RXTXLostPackets,,,49
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,TotalLostPackets,,,8515
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,TimesIntoBackoff,,,731
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,SlotsBackoff,,,1094
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].nic.mac1609_4,totalBusyTime,,,51.122144
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].veinsmobility,startTime,,,19
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].veinsmobility,totalTime,,,255
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].veinsmobility,stopTime,,,275
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].veinsmobility,minSpeed,,,4.067372106413
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].veinsmobility,maxSpeed,,,13.999156328384
C2CEpidemic-0-20200623-00:10:42-5520,scalar,Network.V[6].veinsmobility,totalDistance,,,3398.908106611
